x1,x2,x3,x4,x5,x6
1784,478,2,3704,1,2
1788,687,2,3708,1,2
1788,271,2,3708,1,2
1787,965,2,3707,1,2
1789,837,2,3709,1,2
1789,256,2,3709,1,2
1790,250,2,3710,1,2
1790,994,2,3710,1,2
1791,454,2,3711,1,2
1791,164,2,3711,1,2
1793,479,2,3713,1,2
1794,133,2,3714,1,2
1794,315,2,3714,1,2
1800,479,2,3720,1,2
1796,242,2,3716,1,2
1796,1027,2,3716,1,2
1797,594,2,3717,1,2
1798,79,2,3718,1,2
1798,427,2,3718,1,2
1804,549,2,3724,1,2
1806,649,2,3726,1,2
1806,520,2,3726,1,2
1798,1050,2,3718,1,2
1798,986,2,3718,1,2
1803,321,2,3723,1,2
1803,115,2,3723,1,2
1808,426,2,3728,1,2
1808,433,2,3728,1,2
1810,162,2,3730,1,2
1815,480,2,3735,1,2
1813,61,2,3733,1,2
1813,385,2,3733,1,2
1813,322,2,3733,1,2
1814,521,2,3734,1,2
1817,161,2,3737,1,2
1811,206,2,3731,1,2
1811,213,2,3731,1,2
1819,293,2,3739,1,2
1816,262,2,3736,1,2
1816,306,2,3736,1,2
1816,538,2,3736,1,2
1818,174,2,3738,1,2
1818,556,2,3738,1,2
1822,390,2,3742,1,2
1822,355,2,3742,1,2
1824,481,2,3744,1,2
1823,930,2,3743,1,2
1826,538,2,3746,1,2
1829,121,2,3749,1,2
1831,292,2,3751,1,2
1834,594,2,3754,1,2
1835,159,2,3755,1,2
1834,1028,2,3754,1,2
1839,448,2,3759,1,2
1836,47,2,3756,1,2
1837,537,2,3757,1,2
1837,415,2,3757,1,2
1841,442,2,3761,1,2
1841,110,2,3761,1,2
1842,643,2,3762,1,2
1843,43,2,3763,1,2
1843,568,2,3763,1,2
1843,295,2,3763,1,2
1844,997,2,3764,1,2
1844,408,2,3764,1,2
1846,725,2,3766,1,2
1846,499,2,3766,1,2
1845,524,2,3765,1,2
1845,390,2,3765,1,2
1845,382,2,3765,1,2
1848,192,2,3768,1,2
1853,458,2,3773,1,2
1852,752,2,3772,1,2
1850,410,2,3770,1,2
1849,983,2,3769,1,2
1854,435,2,3774,1,2
1855,157,2,3775,1,2
1856,408,2,3776,1,2
1855,635,2,3775,1,2
1856,420,2,3776,1,2
1861,445,2,3781,1,2
1857,239,2,3777,1,2
1857,248,2,3777,1,2
1856,1021,2,3776,1,2
1859,352,2,3779,1,2
1858,380,2,3778,1,2
1858,394,2,3778,1,2
1857,555,2,3777,1,2
1860,453,2,3780,1,2
1861,117,2,3781,1,2
1861,84,2,3781,1,2
1869,476,2,3789,1,2
1866,355,2,3786,1,2
1866,712,2,3786,1,2
1862,907,2,3782,1,2
1863,156,2,3783,1,2
1862,406,2,3782,1,2
1862,423,2,3782,1,2
1872,511,2,3792,1,2
1863,483,2,3783,1,2
1863,389,2,3783,1,2
1865,500,2,3785,1,2
1868,522,2,3788,1,2
1868,556,2,3788,1,2
1876,162,2,3796,1,2
1875,482,2,3795,1,2
1877,47,2,3797,1,2
1876,501,2,3796,1,2
1877,267,2,3797,1,2
1874,140,2,3794,1,2
1879,155,2,3799,1,2
1879,322,2,3799,1,2
1882,539,2,3802,1,2
1882,193,2,3802,1,2
1888,613,2,3808,1,2
1885,513,2,3805,1,2
1890,887,2,3810,1,2
1890,1009,2,3810,1,2
1890,620,2,3810,1,2
1890,458,2,3810,1,2
1890,549,2,3810,1,2
1890,555,2,3810,1,2
94,461,1,94,1,3
55,702,1,55,1,3
60,462,1,60,1,3
66,262,1,66,1,3
65,544,1,65,1,3
49,196,1,49,1,3
48,798,1,48,1,3
61,345,1,61,1,3
99,241,1,99,1,3
62,578,1,62,1,3
93,55,1,93,1,3
88,376,1,88,1,3
122,472,1,122,1,3
63,59,1,63,1,3
52,195,1,52,1,3
58,318,1,58,1,3
57,492,1,57,1,3
66,682,1,66,1,3
125,146,1,125,1,3
53,748,1,53,1,3
103,556,1,103,1,3
48,95,1,48,1,3
74,474,1,74,1,3
121,410,1,121,1,3
46,594,1,46,1,3
47,315,1,47,1,3
114,789,1,114,1,3
114,167,1,114,1,3
114,381,1,114,1,3
84,648,1,84,1,3
84,755,1,84,1,3
100,473,1,100,1,3
100,492,1,100,1,3
99,792,1,99,1,3
99,686,1,99,1,3
59,283,1,59,1,3
121,1027,1,121,1,3
69,286,1,69,1,3
68,365,1,68,1,3
106,1001,1,106,1,3
106,649,1,106,1,3
109,776,1,109,1,3
109,301,1,109,1,3
118,683,1,118,1,3
67,667,1,67,1,3
68,263,1,68,1,3
45,786,1,45,1,3
46,197,1,46,1,3
46,94,1,46,1,3
46,318,1,46,1,3
101,512,1,101,1,3
98,397,1,98,1,3
98,230,1,98,1,3
86,766,1,86,1,3
108,417,1,108,1,3
103,266,1,103,1,3
103,356,1,103,1,3
103,56,1,103,1,3
75,462,1,75,1,3
75,98,1,75,1,3
54,194,1,54,1,3
95,176,1,95,1,3
111,618,1,111,1,3
69,795,1,69,1,3
69,741,1,69,1,3
70,101,1,70,1,3
110,493,1,110,1,3
78,857,1,78,1,3
78,494,1,78,1,3
81,493,1,81,1,3
81,260,1,81,1,3
45,265,1,45,1,3
45,286,1,45,1,3
45,557,1,45,1,3
45,45,1,45,1,3
45,322,1,45,1,3
45,463,1,45,1,3
45,474,1,45,1,3
119,668,1,119,1,3
72,252,1,72,1,3
72,553,1,72,1,3
130,347,1,130,1,3
130,161,1,130,1,3
129,702,1,129,1,3
129,461,1,129,1,3
130,983,1,130,1,3
133,411,1,133,1,3
139,787,1,139,1,3
139,517,1,139,1,3
139,460,1,139,1,3
136,643,1,136,1,3
137,814,1,137,1,3
145,425,1,145,1,3
141,513,1,141,1,3
141,459,1,141,1,3
140,515,1,140,1,3
141,252,1,141,1,3
141,139,1,141,1,3
150,380,1,150,1,3
155,669,1,155,1,3
159,479,1,159,1,3
158,481,1,158,1,3
160,427,1,160,1,3
147,154,1,147,1,3
147,472,1,147,1,3
148,500,1,148,1,3
171,243,1,171,1,3
153,784,1,153,1,3
179,122,1,179,1,3
167,605,1,167,1,3
173,646,1,173,1,3
198,135,1,198,1,3
187,139,1,187,1,3
195,136,1,195,1,3
194,115,1,194,1,3
180,415,1,180,1,3
165,354,1,165,1,3
165,415,1,165,1,3
165,532,1,165,1,3
191,422,1,191,1,3
157,132,1,157,1,3
181,482,1,181,1,3
179,780,1,179,1,3
168,146,1,168,1,3
158,116,1,158,1,3
157,594,1,157,1,3
198,551,1,198,1,3
198,479,1,198,1,3
164,69,1,164,1,3
176,621,1,176,1,3
176,886,1,176,1,3
190,138,1,190,1,3
190,665,1,190,1,3
193,137,1,193,1,3
207,109,1,207,1,3
207,437,1,207,1,3
164,725,1,164,1,3
164,570,1,164,1,3
164,782,1,164,1,3
205,110,1,205,1,3
205,45,1,205,1,3
204,354,1,204,1,3
211,467,1,211,1,3
212,552,1,212,1,3
217,119,1,217,1,3
217,127,1,217,1,3
214,775,1,214,1,3
220,493,1,220,1,3
217,831,1,217,1,3
225,796,1,225,1,3
229,45,1,229,1,3
232,773,1,232,1,3
222,916,1,222,1,3
235,530,1,235,1,3
241,627,1,241,1,3
238,505,1,238,1,3
255,504,1,255,1,3
244,615,1,244,1,3
243,853,1,243,1,3
258,841,1,258,1,3
258,221,1,258,1,3
257,608,1,257,1,3
259,516,1,259,1,3
247,1036,1,247,1,3
269,770,1,269,1,3
263,623,1,263,1,3
284,626,1,284,1,3
284,654,1,284,1,3
273,613,1,273,1,3
280,1030,1,280,1,3
285,623,1,285,1,3
285,656,1,285,1,3
277,479,1,277,1,3
287,703,1,287,1,3
283,632,1,283,1,3
286,620,1,286,1,3
294,605,1,294,1,3
297,374,1,297,1,3
295,387,1,295,1,3
295,730,1,295,1,3
295,776,1,295,1,3
300,347,1,300,1,3
305,435,1,305,1,3
304,595,1,304,1,3
306,684,1,306,1,3
312,769,1,312,1,3
302,749,1,302,1,3
318,421,1,318,1,3
313,390,1,313,1,3
315,350,1,315,1,3
323,398,1,323,1,3
333,705,1,333,1,3
320,747,1,320,1,3
328,518,1,328,1,3
328,746,1,328,1,3
332,342,1,332,1,3
324,379,1,324,1,3
324,671,1,324,1,3
314,770,1,314,1,3
352,650,1,352,1,3
350,452,1,350,1,3
346,796,1,346,1,3
341,329,1,341,1,3
342,440,1,342,1,3
351,429,1,351,1,3
355,324,1,355,1,3
366,468,1,366,1,3
366,819,1,366,1,3
364,480,1,364,1,3
364,722,1,364,1,3
371,444,1,371,1,3
373,627,1,373,1,3
373,455,1,373,1,3
365,769,1,365,1,3
365,575,1,365,1,3
357,859,1,357,1,3
357,622,1,357,1,3
370,638,1,370,1,3
377,506,1,377,1,3
379,792,1,379,1,3
381,564,1,381,1,3
386,479,1,386,1,3
391,393,1,391,1,3
388,593,1,388,1,3
388,291,1,388,1,3
394,348,1,394,1,3
394,326,1,394,1,3
396,469,1,396,1,3
396,789,1,396,1,3
399,650,1,399,1,3
400,1026,1,400,1,3
407,888,1,407,1,3
414,588,1,414,1,3
406,607,1,406,1,3
423,330,1,423,1,3
422,364,1,422,1,3
416,345,1,416,1,3
416,526,1,416,1,3
419,699,1,419,1,3
434,361,1,434,1,3
436,394,1,436,1,3
436,614,1,436,1,3
437,601,1,437,1,3
441,513,1,441,1,3
445,713,1,445,1,3
462,631,1,462,1,3
460,727,1,460,1,3
458,670,1,458,1,3
439,298,1,439,1,3
470,302,1,470,1,3
448,538,1,448,1,3
445,987,1,445,1,3
446,627,1,446,1,3
440,414,1,440,1,3
463,456,1,463,1,3
465,487,1,465,1,3
450,300,1,450,1,3
449,826,1,449,1,3
446,743,1,446,1,3
447,454,1,447,1,3
449,322,1,449,1,3
448,932,1,448,1,3
459,335,1,459,1,3
475,667,1,475,1,3
452,264,1,452,1,3
464,538,1,464,1,3
477,970,1,477,1,3
480,511,1,480,1,3
481,714,1,481,1,3
486,728,1,486,1,3
478,609,1,478,1,3
478,458,1,478,1,3
486,396,1,486,1,3
488,459,1,488,1,3
488,317,1,488,1,3
479,243,1,479,1,3
490,583,1,490,1,3
491,145,1,491,1,3
496,293,1,496,1,3
500,511,1,500,1,3
489,486,1,489,1,3
489,743,1,489,1,3
495,615,1,495,1,3
501,628,1,501,1,3
496,1015,1,496,1,3
505,472,1,505,1,3
503,143,1,503,1,3
503,682,1,503,1,3
508,462,1,508,1,3
508,336,1,508,1,3
506,669,1,506,1,3
506,461,1,506,1,3
507,591,1,507,1,3
518,488,1,518,1,3
509,473,1,509,1,3
513,548,1,513,1,3
514,968,1,514,1,3
516,233,1,516,1,3
521,367,1,521,1,3
521,378,1,521,1,3
527,475,1,527,1,3
530,464,1,530,1,3
522,696,1,522,1,3
520,141,1,520,1,3
523,474,1,523,1,3
539,359,1,539,1,3
531,490,1,531,1,3
531,684,1,531,1,3
533,248,1,533,1,3
533,426,1,533,1,3
533,821,1,533,1,3
539,623,1,539,1,3
545,361,1,545,1,3
546,567,1,546,1,3
550,252,1,550,1,3
554,646,1,554,1,3
554,134,1,554,1,3
562,479,1,562,1,3
541,520,1,541,1,3
541,1014,1,541,1,3
542,360,1,542,1,3
541,504,1,541,1,3
549,286,1,549,1,3
549,332,1,549,1,3
558,133,1,558,1,3
558,385,1,558,1,3
557,365,1,557,1,3
556,700,1,556,1,3
559,644,1,559,1,3
558,593,1,558,1,3
568,776,1,568,1,3
565,689,1,565,1,3
560,592,1,560,1,3
560,517,1,560,1,3
552,346,1,552,1,3
552,493,1,552,1,3
552,467,1,552,1,3
570,742,1,570,1,3
564,326,1,564,1,3
564,256,1,564,1,3
576,260,1,576,1,3
575,582,1,575,1,3
578,428,1,578,1,3
578,329,1,578,1,3
579,352,1,579,1,3
569,505,1,569,1,3
572,535,1,572,1,3
579,452,1,579,1,3
579,752,1,579,1,3
583,665,1,583,1,3
583,470,1,583,1,3
587,346,1,587,1,3
589,772,1,589,1,3
593,593,1,593,1,3
588,681,1,588,1,3
588,441,1,588,1,3
598,966,1,598,1,3
601,329,1,601,1,3
602,658,1,602,1,3
603,748,1,603,1,3
603,933,1,603,1,3
604,862,1,604,1,3
604,869,1,604,1,3
599,603,1,599,1,3
608,457,1,608,1,3
612,592,1,612,1,3
610,469,1,610,1,3
613,509,1,613,1,3
618,335,1,618,1,3
621,582,1,621,1,3
624,252,1,624,1,3
624,634,1,624,1,3
622,685,1,622,1,3
630,104,1,630,1,3
630,360,1,630,1,3
632,772,1,632,1,3
634,346,1,634,1,3
637,730,1,637,1,3
634,680,1,634,1,3
639,850,1,639,1,3
639,729,1,639,1,3
636,515,1,636,1,3
643,464,1,643,1,3
645,1000,1,645,1,3
638,447,1,638,1,3
646,887,1,646,1,3
647,488,1,647,1,3
647,593,1,647,1,3
644,594,1,644,1,3
641,745,1,641,1,3
642,800,1,642,1,3
652,198,1,652,1,3
651,222,1,651,1,3
651,46,1,651,1,3
654,370,1,654,1,3
654,554,1,654,1,3
653,590,1,653,1,3
654,73,1,654,1,3
660,539,1,660,1,3
661,250,1,661,1,3
658,741,1,658,1,3
664,437,1,664,1,3
665,612,1,665,1,3
665,624,1,665,1,3
662,812,1,662,1,3
662,231,1,662,1,3
668,949,1,668,1,3
666,799,1,666,1,3
666,172,1,666,1,3
672,456,1,672,1,3
672,632,1,672,1,3
672,347,1,672,1,3
670,502,1,670,1,3
682,544,1,682,1,3
684,163,1,684,1,3
684,150,1,684,1,3
687,888,1,687,1,3
685,197,1,685,1,3
685,414,1,685,1,3
688,735,1,688,1,3
693,373,1,693,1,3
691,488,1,691,1,3
699,504,1,699,1,3
698,746,1,698,1,3
708,733,1,708,1,3
706,340,1,706,1,3
706,396,1,706,1,3
713,558,1,713,1,3
713,623,1,713,1,3
707,655,1,707,1,3
702,615,1,702,1,3
702,480,1,702,1,3
700,416,1,700,1,3
716,840,1,716,1,3
710,543,1,710,1,3
712,470,1,712,1,3
712,281,1,712,1,3
722,150,1,722,1,3
724,501,1,724,1,3
720,118,1,720,1,3
721,544,1,721,1,3
723,877,1,723,1,3
735,413,1,735,1,3
725,784,1,725,1,3
725,483,1,725,1,3
740,115,1,740,1,3
730,346,1,730,1,3
739,337,1,739,1,3
741,133,1,741,1,3
747,612,1,747,1,3
744,650,1,744,1,3
742,209,1,742,1,3
742,150,1,742,1,3
742,172,1,742,1,3
756,371,1,756,1,3
756,456,1,756,1,3
758,401,1,758,1,3
748,300,1,748,1,3
748,422,1,748,1,3
759,611,1,759,1,3
759,727,1,759,1,3
760,524,1,760,1,3
752,933,1,752,1,3
752,439,1,752,1,3
764,339,1,764,1,3
761,512,1,761,1,3
762,141,1,762,1,3
762,157,1,762,1,3
762,117,1,762,1,3
767,641,1,767,1,3
766,274,1,766,1,3
766,412,1,766,1,3
771,229,1,771,1,3
772,534,1,772,1,3
772,452,1,772,1,3
774,130,1,774,1,3
774,556,1,774,1,3
776,533,1,776,1,3
775,727,1,775,1,3
775,152,1,775,1,3
775,342,1,775,1,3
785,142,1,785,1,3
784,389,1,784,1,3
778,619,1,778,1,3
779,343,1,779,1,3
786,186,1,786,1,3
786,165,1,786,1,3
789,830,1,789,1,3
789,465,1,789,1,3
795,477,1,795,1,3
791,402,1,791,1,3
797,389,1,797,1,3
799,725,1,799,1,3
796,387,1,796,1,3
798,391,1,798,1,3
810,488,1,810,1,3
806,459,1,806,1,3
819,304,1,819,1,3
820,362,1,820,1,3
817,514,1,817,1,3
804,310,1,804,1,3
813,374,1,813,1,3
801,352,1,801,1,3
807,765,1,807,1,3
817,248,1,817,1,3
816,630,1,816,1,3
808,862,1,808,1,3
808,616,1,808,1,3
823,467,1,823,1,3
823,721,1,823,1,3
803,353,1,803,1,3
803,210,1,803,1,3
815,1033,1,815,1,3
816,165,1,816,1,3
816,289,1,816,1,3
816,197,1,816,1,3
816,216,1,816,1,3
827,74,1,827,1,3
834,515,1,834,1,3
836,158,1,836,1,3
835,630,1,835,1,3
825,531,1,825,1,3
845,232,1,845,1,3
840,107,1,840,1,3
833,670,1,833,1,3
833,612,1,833,1,3
844,283,1,844,1,3
853,457,1,853,1,3
850,547,1,850,1,3
851,611,1,851,1,3
855,505,1,855,1,3
846,188,1,846,1,3
846,503,1,846,1,3
846,525,1,846,1,3
854,638,1,854,1,3
855,102,1,855,1,3
858,298,1,858,1,3
858,306,1,858,1,3
859,285,1,859,1,3
860,197,1,860,1,3
860,168,1,860,1,3
864,969,1,864,1,3
871,471,1,871,1,3
871,727,1,871,1,3
874,807,1,874,1,3
874,441,1,874,1,3
877,417,1,877,1,3
873,609,1,873,1,3
880,461,1,880,1,3
880,503,1,880,1,3
878,701,1,878,1,3
884,308,1,884,1,3
886,290,1,886,1,3
885,357,1,885,1,3
885,382,1,885,1,3
889,153,1,889,1,3
881,192,1,881,1,3
881,571,1,881,1,3
890,137,1,890,1,3
890,260,1,890,1,3
882,596,1,882,1,3
881,1036,1,881,1,3
882,396,1,882,1,3
882,87,1,882,1,3
901,295,1,901,1,3
899,374,1,899,1,3
903,247,1,903,1,3
905,184,1,905,1,3
905,498,1,905,1,3
900,356,1,900,1,3
900,329,1,900,1,3
900,486,1,900,1,3
910,370,1,910,1,3
911,109,1,911,1,3
915,735,1,915,1,3
906,709,1,906,1,3
911,397,1,911,1,3
911,471,1,911,1,3
912,457,1,912,1,3
912,709,1,912,1,3
913,636,1,913,1,3
928,575,1,928,1,3
924,543,1,924,1,3
925,707,1,925,1,3
930,183,1,930,1,3
929,696,1,929,1,3
930,481,1,930,1,3
931,88,1,931,1,3
930,218,1,930,1,3
930,502,1,930,1,3
942,321,1,942,1,3
931,332,1,931,1,3
931,452,1,931,1,3
938,467,1,938,1,3
937,591,1,937,1,3
943,294,1,943,1,3
938,1000,1,938,1,3
944,180,1,944,1,3
944,226,1,944,1,3
944,246,1,944,1,3
948,495,1,948,1,3
949,613,1,949,1,3
949,631,1,949,1,3
953,284,1,953,1,3
954,703,1,954,1,3
955,45,1,955,1,3
955,540,1,955,1,3
956,574,1,956,1,3
956,135,1,956,1,3
966,759,1,966,1,3
965,129,1,965,1,3
962,665,1,962,1,3
964,264,1,964,1,3
963,507,1,963,1,3
964,284,1,964,1,3
967,987,1,967,1,3
974,571,1,974,1,3
974,630,1,974,1,3
971,614,1,971,1,3
981,609,1,981,1,3
979,493,1,979,1,3
984,168,1,984,1,3
980,584,1,980,1,3
984,284,1,984,1,3
984,299,1,984,1,3
986,1013,1,986,1,3
976,713,1,976,1,3
977,194,1,977,1,3
995,709,1,995,1,3
996,317,1,996,1,3
997,341,1,997,1,3
999,71,1,999,1,3
989,508,1,989,1,3
989,606,1,989,1,3
987,631,1,987,1,3
1001,150,1,1001,1,3
998,386,1,998,1,3
998,476,1,998,1,3
1002,100,1,1002,1,3
1005,329,1,1005,1,3
1008,344,1,1008,1,3
1011,69,1,1011,1,3
1006,607,1,1006,1,3
1006,533,1,1006,1,3
1013,295,1,1013,1,3
1017,892,1,1017,1,3
1024,608,1,1024,1,3
1026,328,1,1026,1,3
1027,105,1,1027,1,3
1020,654,1,1020,1,3
1020,312,1,1020,1,3
1020,120,1,1020,1,3
1020,250,1,1020,1,3
1023,219,1,1023,1,3
1023,592,1,1023,1,3
1028,580,1,1028,1,3
1029,627,1,1029,1,3
1031,828,1,1031,1,3
1032,220,1,1032,1,3
1037,747,1,1037,1,3
1039,395,1,1039,1,3
1036,482,1,1036,1,3
1037,90,1,1037,1,3
1045,437,1,1045,1,3
1046,893,1,1046,1,3
1049,378,1,1049,1,3
1052,813,1,1052,1,3
1051,353,1,1051,1,3
1056,112,1,1056,1,3
1057,422,1,1057,1,3
1057,627,1,1057,1,3
1069,246,1,1069,1,3
1065,198,1,1065,1,3
1065,307,1,1065,1,3
1066,377,1,1066,1,3
1064,277,1,1064,1,3
1072,266,1,1072,1,3
1075,469,1,1075,1,3
1081,133,1,1081,1,3
1081,485,1,1081,1,3
1078,778,1,1078,1,3
1093,295,1,1093,1,3
1085,791,1,1085,1,3
1093,254,1,1093,1,3
1087,246,1,1087,1,3
1095,133,1,1095,1,3
1099,360,1,1099,1,3
1098,694,1,1098,1,3
1090,94,1,1090,1,3
1091,592,1,1091,1,3
1092,329,1,1092,1,3
1084,441,1,1084,1,3
1084,385,1,1084,1,3
1084,215,1,1084,1,3
1101,584,1,1101,1,3
1108,526,1,1108,1,3
1116,693,1,1116,1,3
1119,45,1,1119,1,3
1112,384,1,1112,1,3
1114,539,1,1114,1,3
1117,371,1,1117,1,3
1123,564,1,1123,1,3
1125,282,1,1125,1,3
1126,305,1,1126,1,3
1130,49,1,1130,1,3
1129,238,1,1129,1,3
1130,574,1,1130,1,3
1134,529,1,1134,1,3
1135,823,1,1135,1,3
1138,480,1,1138,1,3
1139,293,1,1139,1,3
1139,434,1,1139,1,3
1141,560,1,1141,1,3
1142,321,1,1142,1,3
1142,622,1,1142,1,3
1150,160,1,1150,1,3
1148,638,1,1148,1,3
1148,305,1,1148,1,3
1152,316,1,1152,1,3
1152,292,1,1152,1,3
1145,508,1,1145,1,3
1145,611,1,1145,1,3
1147,45,1,1147,1,3
1147,188,1,1147,1,3
1153,674,1,1153,1,3
1155,315,1,1155,1,3
1155,449,1,1155,1,3
1157,437,1,1157,1,3
1160,589,1,1160,1,3
1158,274,1,1158,1,3
1163,99,1,1163,1,3
1164,157,1,1164,1,3
1173,46,1,1173,1,3
1168,363,1,1168,1,3
1179,472,1,1179,1,3
1175,906,1,1175,1,3
1176,830,1,1176,1,3
1180,581,1,1180,1,3
1184,91,1,1184,1,3
1185,1025,1,1185,1,3
1188,483,1,1188,1,3
1187,644,1,1187,1,3
1191,438,1,1191,1,3
1191,328,1,1191,1,3
1195,514,1,1195,1,3
1197,941,1,1197,1,3
1197,579,1,1197,1,3
1195,738,1,1195,1,3
1199,140,1,1199,1,3
1199,355,1,1199,1,3
1212,554,1,1212,1,3
1206,650,1,1206,1,3
1206,925,1,1206,1,3
1210,337,1,1210,1,3
1210,532,1,1210,1,3
1218,499,1,1218,1,3
1218,664,1,1218,1,3
1222,402,1,1222,1,3
1227,430,1,1227,1,3
1226,244,1,1226,1,3
1223,456,1,1223,1,3
1238,344,1,1238,1,3
1241,221,1,1241,1,3
1238,574,1,1238,1,3
1239,262,1,1239,1,3
1238,605,1,1238,1,3
1242,420,1,1242,1,3
1243,590,1,1243,1,3
1245,236,1,1245,1,3
1245,742,1,1245,1,3
1246,505,1,1246,1,3
1250,444,1,1250,1,3
1250,614,1,1250,1,3
1251,89,1,1251,1,3
1251,373,1,1251,1,3
1251,74,1,1251,1,3
1253,553,1,1253,1,3
1260,592,1,1260,1,3
1265,270,1,1265,1,3
1267,818,1,1267,1,3
1271,642,1,1271,1,3
1262,613,1,1262,1,3
1274,247,1,1274,1,3
1279,107,1,1279,1,3
1271,388,1,1271,1,3
1261,858,1,1261,1,3
1261,658,1,1261,1,3
1261,101,1,1261,1,3
1276,293,1,1276,1,3
1280,280,1,1280,1,3
1280,492,1,1280,1,3
1284,377,1,1284,1,3
1285,460,1,1285,1,3
1287,540,1,1287,1,3
1290,404,1,1290,1,3
1293,870,1,1293,1,3
1293,1001,1,1293,1,3
1291,576,1,1291,1,3
1303,419,1,1303,1,3
1303,184,1,1303,1,3
1309,245,1,1309,1,3
1310,836,1,1310,1,3
1309,509,1,1309,1,3
1309,543,1,1309,1,3
1312,325,1,1312,1,3
1326,587,1,1326,1,3
1332,559,1,1332,1,3
1333,236,1,1333,1,3
1334,409,1,1334,1,3
1335,484,1,1335,1,3
1338,264,1,1338,1,3
1343,659,1,1343,1,3
1342,645,1,1342,1,3
1341,248,1,1341,1,3
1347,128,1,1347,1,3
1348,414,1,1348,1,3
1349,224,1,1349,1,3
1351,863,1,1351,1,3
1347,544,1,1347,1,3
1348,245,1,1348,1,3
1348,155,1,1348,1,3
1349,433,1,1349,1,3
1349,512,1,1349,1,3
1352,244,1,1352,1,3
1356,625,1,1356,1,3
1357,555,1,1357,1,3
1360,115,1,1360,1,3
1367,586,1,1367,1,3
1358,600,1,1358,1,3
1358,483,1,1358,1,3
1358,370,1,1358,1,3
1371,173,1,1371,1,3
1372,335,1,1372,1,3
1373,314,1,1373,1,3
1373,689,1,1373,1,3
1382,723,1,1382,1,3
1377,451,1,1377,1,3
1376,133,1,1376,1,3
1374,161,1,1374,1,3
1374,628,1,1374,1,3
1389,639,1,1389,1,3
1393,628,1,1393,1,3
1391,84,1,1391,1,3
1391,461,1,1391,1,3
1394,495,1,1394,1,3
1394,515,1,1394,1,3
1396,259,1,1396,1,3
1398,156,1,1398,1,3
1403,231,1,1403,1,3
1401,111,1,1401,1,3
1404,462,1,1404,1,3
1412,133,1,1412,1,3
1407,942,1,1407,1,3
1408,389,1,1408,1,3
1417,243,1,1417,1,3
1413,583,1,1413,1,3
1414,450,1,1414,1,3
1414,108,1,1414,1,3
1411,369,1,1411,1,3
1411,211,1,1411,1,3
1411,353,1,1411,1,3
1411,310,1,1411,1,3
1411,153,1,1411,1,3
1418,651,1,1418,1,3
1422,463,1,1422,1,3
1424,611,1,1424,1,3
1425,117,1,1425,1,3
1424,210,1,1424,1,3
1427,161,1,1427,1,3
1427,173,1,1427,1,3
1428,93,1,1428,1,3
1429,828,1,1429,1,3
1431,55,1,1431,1,3
1436,534,1,1436,1,3
1438,198,1,1438,1,3
1437,519,1,1437,1,3
1439,545,1,1439,1,3
1441,465,1,1441,1,3
1450,730,1,1450,1,3
1454,370,1,1454,1,3
1459,543,1,1459,1,3
1459,273,1,1459,1,3
1458,387,1,1458,1,3
1458,419,1,1458,1,3
1456,350,1,1456,1,3
1457,544,1,1457,1,3
1458,308,1,1458,1,3
1460,286,1,1460,1,3
1462,654,1,1462,1,3
1468,47,1,1468,1,3
1471,395,1,1471,1,3
1455,333,1,1455,1,3
1455,440,1,1455,1,3
1455,348,1,1455,1,3
1469,174,1,1469,1,3
1469,466,1,1469,1,3
1476,615,1,1476,1,3
1475,258,1,1475,1,3
1476,101,1,1476,1,3
1476,116,1,1476,1,3
1475,467,1,1475,1,3
1478,675,1,1478,1,3
1485,145,1,1485,1,3
1486,350,1,1486,1,3
1489,285,1,1489,1,3
1491,878,1,1491,1,3
1492,468,1,1492,1,3
1494,155,1,1494,1,3
1488,302,1,1488,1,3
1499,133,1,1499,1,3
1503,369,1,1503,1,3
1503,866,1,1503,1,3
1500,213,1,1500,1,3
1500,240,1,1500,1,3
1500,116,1,1500,1,3
1502,45,1,1502,1,3
1502,395,1,1502,1,3
1502,405,1,1502,1,3
1502,420,1,1502,1,3
1501,85,1,1501,1,3
1501,442,1,1501,1,3
1501,103,1,1501,1,3
1504,371,1,1504,1,3
1508,167,1,1508,1,3
1509,143,1,1509,1,3
1511,126,1,1511,1,3
1513,311,1,1513,1,3
1513,536,1,1513,1,3
1514,1036,1,1514,1,3
1514,811,1,1514,1,3
1519,621,1,1519,1,3
1525,239,1,1525,1,3
1526,57,1,1526,1,3
1529,166,1,1529,1,3
1529,902,1,1529,1,3
1528,445,1,1528,1,3
1530,420,1,1530,1,3
1533,617,1,1533,1,3
1534,375,1,1534,1,3
1531,411,1,1531,1,3
1531,573,1,1531,1,3
1532,535,1,1532,1,3
1536,832,1,1536,1,3
1536,308,1,1536,1,3
1538,917,1,1538,1,3
1542,839,1,1542,1,3
1545,1036,1,1545,1,3
1546,449,1,1546,1,3
1551,74,1,1551,1,3
1561,841,1,1561,1,3
1555,532,1,1555,1,3
1555,801,1,1555,1,3
1564,45,1,1564,1,3
1565,414,1,1565,1,3
1569,343,1,1569,1,3
1569,550,1,1569,1,3
1566,829,1,1566,1,3
1566,663,1,1566,1,3
1563,472,1,1563,1,3
1570,774,1,1570,1,3
1571,303,1,1571,1,3
1572,176,1,1572,1,3
1575,137,1,1575,1,3
1577,99,1,1577,1,3
1581,473,1,1581,1,3
1576,251,1,1576,1,3
